fid
266256
16387
331527
230332
189674
11031
293495
290476
8795
289699
324164
274220
7741
300176
19290
266753
10626
274619
17855
344088
246567
344886
335966
370181
345663
321821
310427
321812
244998
264139
257077
337553
294948
314723
254439
363646
369282
6303
273854
212382
331655
196495
241869
323524
19034
262043
275405
286698
190353
258253
306363
213945
3558
197439
255871
261272
265726
348039
352353
287460
303341
278570
213418
20064
258119
367835
272675
352231
268718
358117
331518
316846
212358
242238
279752
366784
19272
317224
237537
338863
343058
241610
267566
336094
276730
215103
310543
7229
252599
329422
318412
242905
368204
264812
314491
311987
243828
348548
350379
376597
298101
15473
320255
280255
367957
275015
295877
12585
353136
15092
278418
274625
302540
278165
310010
308304
361023
281848
195980
302272
268596
300063
300185
256669
213662
343308
229653
348962
299932
238335
365322
351195
19406
375171
273193
326793
375546
329428
290083
278680
155
356801
342013
242521
336359
239642
16277
255493
320630
13660
288791
198469
14300
276742
294168
310421
310951
20344
240273
285522
369133
270549
361782
256550
270707
284983
277120
278445
312773
321803
352097
260590
305812
22940
20734
190880
327177
4996
260486
271752
325623
261406
305961
300069
2915
277498
284447
312892
334141
235700
369788
313809
360627
281562
23750
269897
355372
304767
333736
329169
293778
5785
307143
360484
367433
19543
303987
246847
279725
323783
326656
295981
353785
367177
282631
322613
193089
257065
260718
304782
340301
359555
357084
316450
287481
324819
370711
354735
7086
289306
205936
197040
284980
335192
240142
346860
278808
330455
304133
224026
278162
370708
256276
254037
271347
336749
254850
357200
309227
188644
281303
286546
245013
254305
317608
10376
318281
213138
240690
217467
268611
260748
372798
311347
241875
263493
240538
195846
322223
325233
262296
309361
355753
196245
276736
243444
240818
282223
307795
355506
265178
298470
211989
308051
360499
241738
267953
276864
356307
369517
310284
242524
304246
14961
256023
306086
312109
337669
314217
340691
344627
6586
295731
317626
336499
322991
247106
212117
304261
271892
306345
312657
342528
254579
213793
271886
356956
367972
296118
296395
303192
246433
195721
356670
1587
309623
191648
282095
307009
245775
374525
228093
259045
340179
323512
353145
293769
266491
213013
344752
310412
309751
275530
7211
359707
348557
18617
251152
355110
4871
17304
290363
343975
340051
331134
248145
361666
305946
323521
5660
308965
334912
368210
274893
253921
277644
269915
302555
282220
304136
300980
326412
310939
367025
319588
315792
15863
2260
278168
352356
277251
366912
344222
313684
337955
285391
267301
313687
281434
264261
18489
228343
251944
257321
290634
320100
303475
254302
292989
361925
14553
292340
19412
348167
258098
354050
355256
330074
268072
227319
342802
273586
326415
303198
191538
243697
286552
321565
265702
17316
299667
305565
22050
275012
279990
354449
258104
284462
196519
321553
12612
295597
273830
276480
276188
284977
3409
219179
288008
290869
349870
344621
301632
249080
279868
292596
370976
246573
285912
260218
253406
251825
16655
338333
318787
325754
329160
351954
194542
368996
361148
280913
373328
255746
1194
348819
242780
264681
316441
277528
197043
311728
309766
305833
243557
333209
244227
9179
301498
374629
277004
346991
255612
7220
233327
291158
305958
303868
312249
264922
301778
287749
188510
246049
342403
327055
288264
318939
373855
194024
224029
323902
297818
352636
190469
273303
368859
214850
359165
257050
298223
260462
293233
200949
274250
365849
279097
327204
321038
237153
327710
326528
351689
258259
267819
1057
237269
275682
319320
11814
316560
316301
272928
298759
293373
265842
252099
331765
193238
330324
299140
353946
266509
266250
294698
1185
313175
230993
188757
310022
240148
236894
9459
219054
298217
269528
359058
240806
266125
312645
343963
247103
268194
248559
361139
249059
299146
288389
20478
343448
3552
285239
370568
350930
291289
295612
276069
370979
284063
7753
190460
322863
213674
336234
20067
243962
261641
283670
327189
19031
327987
365846
256791
259423
323375
247612
304764
294677
368743
16152
268480
297842
213939
264267
365203
273973
8667
316572
244733
21
317090
248422
366391
324956
4606
292992
310799
237126
254978
269260
348414
363762
300441
372033
192571
291274
344496
293623
280907
345541
347640
374367
307149
317245
312916
284599
313428
189939
228358
236236
344895
197019
335195
263749
194283
302153
322071
265074
272913
329151
375701
217360
272779
284465
235956
211697
250896
212355
188495
316197
303734
321422
240139
262692
267277
335073
243033
294939
313163
289455
341230
259420
194932
283792
301108
257080
277105
16131
361812
373200
264154
268069
325629
250250
372676
352484
361410
242515
236608
284715
211200
353416
288770
311722
262707
319716
345535
321830
363628
292986
8137
146
250110
358519
237278
295466
203444
256133
334784
263895
22032
313443
211191
269108
218530
355649
18620
304106
288115
262948
311457
274771
290762
289321
295073
235319
17596
280645
330470
336895
18370
372947
293775
213689
246451
247091
335716
16125
292855
311472
314342
348310
275274
350397
324846
324828
347899
284203
241211
331908
249598
342141
249446
266780
292444
358534
249467
269504
189311
317218
274351
294290
342924
268599
265056
318665
189418
300438
353157
335058
239898
285361
282500
299259
290351
339250
251438
252337
310019
328371
269007
306342
251828
357852
358114
369130
290494
203197
314348
8941
27
363503
329303
15613
297422
239639
18364
13377
295469
16405
357480
272660
269912
269653
264157
243950
321017
338467
371628
254576
317227
254582
342260
356941
290348
285778
266774
367183
355503
248791
354970
264288
250247
260480
304502
261522
331131
299143
17718
18751
323774
267149
3305
236084
339384
356432
252224
195837
17060
226262
224830
249729
251441
14827
304776
238195
194286
354318
299673
804
341742
282640
317099
187858
188900
295990
374784
348947
287591
338324
278430
236623
297821
343299
362321
286177
251167
258250
268846
289166
275667
253513
241461
279347
324688
247118
24009
283554
341233
237013
305437
285126
274494
261379
274613
314467
256264
7238
242256
350781
283801
301766
251292
260736
242530
340819
13639
322342
271475
17986
267283
342120
278707
337803
247356
343055
326677
350912
356298
245272
358647
302034
258625
306884
246436
230582
332316
319865
7232
343701
211965
352487
274762
353291
290747
241735
295588
247234
367168
248660
334802
257851
314351
252358
249857
260075
284867
289062
336764
260066
343564
305574
361002
303728
272532
263109
205677
14309
337166
212120
292468
240550
11561
248151
298610
276593
271472
240809
310534
292977
247639
285230
350656
271600
255231
260069
239645
253912
286421
331381
191910
312511
255085
299018
299929
340289
276325
237132
334546
253007
282101
359317
315015
239121
353395
257720
255094
2391
246448
305312
240297
21645
317483
251816
331780
343430
303189
259307
352228
278415
358260
194140
241190
1849
254040
236215
308039
373459
300992
289818
309105
348048
358138
264401
286561
282369
344216
250759
255225
252343
246844
16649
375418
326141
257839
366513
283551
296124
239380
194533
265717
314333
309638
197174
298235
257848
262308
256544
280118
338449
288267
288258
260724
341096
353916
296779
9846
309233
294275
239118
253120
338461
327314
371750
12719
258777
370178
12987
277522
279481
272002
290238
22562
253537
370330
364557
363375
344377
284733
356411
285647
366644
236998
265967
11957
317489
283923
254314
345544
293757
211712
15363
274765
333352
333882
348173
18754
288648
264782
265324
282366
246171
273458
211453
355381
246579
254570
274113
267941
268983
23595
342784
191118
234658
354705
293885
231228
325617
252209
353943
359168
340700
326144
370589
316057
277650
214600
212242
325879
300313
238966
305577
302695
1706
299789
282509
282363
370583
295475
341361
257598
357346
341480
254829
304913
935
341084
244492
297815
20609
335323
370714
373334
237391
302668
323771
11174
359040
316566
247237
15881
215514
353684
346845
11436
279597
12219
275155
366909
297169
194146
369410
243042
13645
207371
338857
215633
340048
341474
327728
324170
310159
266896
236081
320371
262061
255112
287082
364161
192705
266104
8536
3147
301486
14181
273964
282622
246856
1322
17456
274768
15214
327844
261120
235968
212638
283027
323667
331926
11546
257196
291795
261537
293647
376600
280520
189945
289833
210798
252480
268593
287490
286
249732
193503
5794
278034
229805
267798
297056
20847
13005
308712
304907
345922
317620
335052
350263
252090
293516
249199
275929
339631
276319
344115
21636
240428
355128
320773
373063
281833
213552
301629
254966
233220
301879
267039
323140
343698
260596
233738
195572
264651
294683
284709
294933
273857
317870
302162
302022
355759
275932
270162
297568
348435
252468
362976
366781
247362
292965
290235
329041
315253
332569
14291
213162
18623
333486
313169
302159
332709
318927
269254
16399
255752
289041
667
246195
272011
262695
355390
280383
264928
249985
292209
305681
12737
193095
249607
305842
332319
301239
213924
315774
347247
250366
339908
256404
265836
252352
309495
260081
329291
323664
315119
373322
363887
268087
290884
294936
4094
296401
255609
333468
349462
350513
308593
278573
189567
21112
243447
341337
299670
288925
365867
211042
228373
231892
257714
287341
263478
242643
297160
237531
322348
375558
254710
312502
314753
323250
351174
280788
315384
241732
1837
270826
5779
300968
12978
311591
304121
224291
299003
328770
286028
288377
362446
260352
306348
241604
320237
260209
369669
283682
258378
330598
245927
217619
251688
218268
305687
318924
189808
257976
234506
277245
255758
318028
312654
315783
278829
239776
353535
350138
371893
4207
303844
282637
288922
326683
344109
354199
260474
310549
269397
369910
358662
369675
310805
191383
364670
19016
291551
256157
247505
368737
237287
303344
242369
7607
291012
286430
272005
338327
273592
340304
195185
4344
321300
351847
268587
357748
246582
292712
244757
246570
262293
326802
194155
264547
351323
292331
347104
246329
259426
359564
288538
297294
281047
319585
299914
14029
10105
308179
282351
336883
260331
15890
236233
345291
327308
299268
362851
275813
222469
275670
279350
286674
267027
246052
360100
336639
237915
266378
356807
245400
306220
301748
19269
370440
319457
242518
271362
255219
236751
4865
336752
267697
243566
317748
292980
279731
14169
336252
369925
255100
332694
262430
313699
366769
320124
291679
9724
332176
338997
322226
243560
226527
287344
9051
314610
252623
317763
344624
282485
261659
307146
275021
213415
258509
2766
338196
259676
260459
287853
344877
310272
321297
253141
277772
12609
243173
254689
307283
348429
222448
18492
214841
276081
16417
235429
291161
307914
364798
190618
290497
334144
242655
231243
289297
305422
258887
279877
264392
287085
274223
193223
288273
328255
11168
238990
324039
291277
339655
10239
305309
283155
350132
367174
364417
299649
232282
19552
343591
335573
286564
263886
250381
250652
212769
308191
242774
188105
306497
311847
330988
258902
315262
15226
351585
3046
15750
302433
215511
217077
314464
300194
272133
327847
367558
314729
241997
251682
329279
191797
347497
366915
351445
253933
311588
271743
304386
191273
277629
249851
347637
238049
313544
286308
303609
247752
248806
233860
238987
346604
354071
366906
313559
290211
12198
255505
263740
279606
376335
243307
337535
360874
253644
292182
272392
366254
307938
298625
373721
291539
5395
315542
277659
239505
313943
255091
291661
353413
254841
237284
269123
364548
323917
283140
274756
244471
275560
326939
364935
275423
267158
5267
250244
285900
362702
305699
3025
297425
232568
4719
254454
272151
22154
295195
237415
217595
256657
201235
8804
278823
193354
275935
269257
14425
295746
297845
293510
18906
317900
296514
795
307000
257574
351320
268733
256139
366129
201756
213031
328118
302808
275557
268468
338464
256148
278180
305041
316962
19531
10498
285626
287862
269239
292063
274092
193753
233330
248934
282771
337038
285364
333084
281699
191145
235295
269793
670
260730
245668
270421
264916
329812
329157
343981
20585
333233
359567
335204
217473
20210
302031
230725
18
191651
311198
210914
3546
358507
246183
230963
296907
229799
300066
266253
296901
263624
300572
298107
206481
3436
363107
340694
300322
265187
311579
287734
314083
222853
369142
193488
298494
354330
257583
271731
309769
342778
240687
792
250634
257190
361407
245403
14172
285516
318942
361258
300858
357483
287484
316694
298476
270055
286555
237781
245656
12871
286302
258774
363354
297428
304392
296383
301635
200056
289318
261650
236346
277894
211983
286180
241214
376484
301248
269513
300965
14446
276599
245802
4612
360624
306089
235310
333760
265964
9045
234914
276846
348149
347509
310025
375823
229022
14574
212772
324435
236078
267560
326668
6565
331399
323399
259554
357736
270037
283536
229403
16786
250515
338458
316456
338211
364697
316843
325748
312499
2626
338714
287329
341733
284316
338851
286808
332188
281050
345279
265833
308459
243435
316581
350778
368627
291804
310537
358522
249586
274902
265711
351969
247883
14166
256008
257705
241458
276605
8149
306357
332557
316584
337675
327329
369020
317358
303320
235581
315920
304636
330086
248035
270043
12606
266488
257732
244334
326007
288800
240401
12862
289163
263877
338711
336243
334924
259024
318671
241205
280008
353017
346866
375814
372810
323905
259944
295725
277519
276063
22300
309364
311716
282741
287094
291420
226533
262046
275679
325364
287088
2498
20454
269400
272666
238043
315000
301772
244084
282616
264133
216565
366001
319323
257464
364822
335046
239511
284328
17325
284706
356277
269510
346202
329148
190883
301900
270948
317492
302680
548
316066
241976
12323
305047
278314
327862
297964
375570
351713
241330
279228
359954
368225
17968
336645
326531
298994
325355
358918
277775
368097
329946
264672
338062
373989
277507
307152
310662
201485
304240
261778
7476
365870
311216
273455
303478
351165
6949
349879
235170
360082
249074
238829
329800
292066
306226
8551
327838
315387
13505
209735
365605
371616
267673
303600
322869
302028
264523
275411
273705
275295
313050
319859
290369
309373
322726
15488
331375
298363
268614
341888
228760
248279
276992
298866
13651
243045
277763
341992
368472
286805
365873
11299
307932
227322
313306
316459
3028
297955
291667
287615
339247
262567
267417
240544
199124
327457
309617
340816
263222
196516
190597
324706
345690
313681
349885
253266
306613
305032
188379
367704
267563
359293
370193
325614
235301
319734
309376
349072
277641
342251
204385
290893
326290
279856
277769
4743
276858
278025
280535
277900
316188
236358
320892
253397
347512
226664
251423
349340
294406
326391
302826
246588
277784
213034
339369
288794
16801
289830
246969
254046
294144
240035
353806
257967
351192
259161
240541
367811
20323
273717
324295
277653
14559
281440
342656
289714
5380
218146
268325
301361
277781
234649
312758
358906
197954
358644
372012
234920
311454
283158
334010
328642
249994
285894
283
253528
242902
259932
298089
335043
329824
193884
295201
342665
321425
297967
245251
293900
257071
194527
272139
321169
302945
288395
229141
333206
211721
317495
253796
192982
267938
333626
365858
373212
336877
300727
295341
260727
291682
257318
299128
313151
330077
283414
327835
302040
2513
283798
348965
245906
256803
14699
242396
300581
195179
18894
264940
1191
335847
343567
365590
277135
348685
245784
250917
351168
228224
333105
227843
272791
199770
226244
262713
278284
273044
215630
303079
285257
353925
349986
338077
268715
218128
206743
271877
193619
341075
227828
302421
1313
335832
311993
312651
342513
263219
313166
23208
245930
196903
195072
226771
268
308980
333099
298366
10754
358010
361017
315393
365343
217857
293888
283667
285370
9968
318424
323137
292069
311731
238850
15351
213159
1212
266497
327448
335972
267432
319597
239484
257997
268724
288511
281827
295984
292843
1578
6827
342674
291009
259959
242652
372685
284078
304922
279213
294957
365456
343305
294567
260337
309891
281199
280672
294811
244337
250101
315399
354446
293760
235048
224690
252465
3567
1727
3543
351433
368740
361785
368466
243048
294043
306205
363640
256136
325474
254427
284575
267161
292194
272934
375296
244992
369791
350129
302147
279987
304395
228763
213930
260465
332581
362711
241342
237016
325742
339911
339128
350903
357224
269004
18486
238728
311978
295859
287600
308831
338598
254064
305711
324292
279359
245513
270287
358126
10242
308063
351317
266634
15884
236888
332310
334284
373715
247618
368487
255234
356292
274896
5273
251426
368612
341611
224699
342394
248937
283542
278037
271368
358510
23074
332173
266229
302939
226009
345398
289449
302549
319186
336368
324304
140
264285
329425
344758
305425
297824
242003
282768
19671
369922
336904
337949
253278
368883
263106
4469
274482
258905
287740
328758
249464
278555
373867
288916
259167
250890
289044
193494
342516
6455
372548
280803
306080
263865
288130
16795
192050
325093
237129
272931
291015
267274
19680
355384
268605
256535
252864
342909
299798
264666
267298
287225
261787
281711
280782
336633
336630
269263
305175
272794
15631
244489
266375
338342
14836
7214
8265
236090
24253
249991
9593
308316
9307
313827
340703
262320
364018
336508
266369
292319
310150
304529
212251
313440
367055
252349
17200
254320
9337
323530
365593
262844
15622
293519
12457
248029
259152
317632
196227
212775
327463
236620
292462
270573
3424
249711
226137
278564
13109
336505
256553
2757
273848
190862
189942
337008
4347
242893
330333
349861
284971
231761
193366
236343
6830
278040
261927
278960
20338
264937
273833
296243
318004
250768
264526
288139
278838
260456
298604
199532
191130
190079
333623
294430
15357
355232
355771
226658
273306
351171
298756
273583
324060
341471
17072
2233
362452
361937
268861
1575
303975
203307
249848
254180
255496
211051
248812
267825
309876
372298
264279
202661
216827
259962
279746
341483
275277
243816
17721
301096
318403
13663
241848
295880
322988
17173
307533
359028
257330
330205
301620
299795
276587
351558
215502
298735
216038
328097
297309
258372
348176
217601
210908
11418
274643
251173
241452
311475
342266
242917
230180
298500
314485
362857
301891
354190
266232
1447
249723
358266
237394
353392
24265
269266
15500
264803
189561
198222
293361
18629
290619
213028
261662
240416
348569
342805
259301
272410
188906
14306
287469
311192
242006
289970
351046
236760
336767
341995
344904
374760
258125
304249
368484
10906
256154
346973
290101
259021
260739
258765
296255
345937
228090
255368
262055
300331
19799
287996
192693
364932
301251
303466
312770
266890
313172
306604
301230
191770
303076
364301
282113
299262
340036
14684
242777
246305
342644
277239
234765
317102
265723
238844
321833
305172
260203
235947
321568
237281
296267
194030
295719
376094
363101
332039
246186
242375
281065
399
339893
287621
311189
354047
5011
339366
266899
1971
300048
196763
261394
243182
279755
318290
243575
18498
258914
288782
12731
315259
191139
192318
363098
330875
321684
376228
273172
352496
195986
239106
14419
276453
350906
365861
196501
250524
343704
310403
17697
360213
295868
276852
259408
275816
263484
266771
7095
257193
326010
306488
275414
328752
323012
328508
267414
373709
294799
356301
282241
240812
250637
366510
260084
261772
251024
261382
329550
257845
299024
229266
3686
21529
275158
326936
320904
314881
339527
190344
258497
294296
324578
354062
227435
294016
353023
265181
310546
243691
260861
274375
271353
303862
328907
329273
313550
273434
356155
322464
298077
4731
241607
309620
196364
307649
315518
307789
249973
258107
313955
303990
278305
365206
284721
11692
345154
321562
293501
334397
250378
330092
253147
276590
328898
15997
300709
245665
305446
299807
308724
280142
194268
1989
357212
363759
19287
340185
344091
5910
239627
262454
308846
303716
255213
309897
300575
191782
286573
199767
269522
336618
347646
375555
303058
321955
271341
246067
14815
289976
208440
243301
341486
273580
303606
244212
295082
289967
255886
323125
293903
265577
275801
317486
7744
342126
367037
261397
7366
295079
369648
322333
256922
257184
273839
351296
278287
286040
329827
346985
257863
347393
289434
277525
19665
237144
192833
248023
10364
239624
260343
292078
334013
337812
211569
312374
8405
6187
209363
274372
284060
212757
316697
302954
270031
342659
276477
236096
297559
360365
331128
291423
272017
267947
307012
259953
191002
265050
287746
212754
260340
319972
216699
253775
265580
298482
270186
273041
269001
347774
276861
265464
369011
234899
274512
303719
298890
243819
237022
237525
321937
195992
315250
336371
252346
13636
315405
344484
269242
343576
280669
311856
317233
335969
212233
316194
314878
5642
264794
338083
369261
213156
260733
191776
249068
283658
276203
18245
231225
250625
320252
368880
245010
284581
252593
247642
8524
290089
193360
256395
225851
196370
294558
335061
300045
303993
539
304791
333477
11826
307274
238201
299283
237927
261528
19144
324965
332691
334787
295204
333739
361520
348161
278695
262427
299911
679
313824
296797
344505
254957
281056
300852
274488
334659
265309
17069
235030
241321
257970
240422
282881
296660
2361
314857
363238
340947
239499
16545
290765
256002
294808
292450
263502
288255
250238
253403
323911
366135
361919
346330
194021
266101
264127
319207
344639
269531
289568
274878
291402
277266
277248
272541
276855
355241
321949
288651
349882
238442
284471
358659
292706
267408
268730
235974
312898
272142
361529
251435
270969
271228
308042
2257
193482
363625
1843
262445
195048
243167
344615
300700
325349
266893
278427
197948
312371
19686
11951
320502
243813
313940
315649
1730
192586
249970
263627
332429
322589
329687
284843
267146
333757
278963
222189
309352
361282
296258
317364
253010
268977
361136
350388
310924
15604
242107
330872
259688
249845
260194
266631
296508
280797
301510
312264
293108
252992
278153
307265
291923
286156
271487
1983
312523
18635
365459
284331
277370
357352
296791
278951
215002
8024
349614
261251
278704
190082
364828
24259
24012
14958
339104
252748
345821
310686
238591
365325
273851
295481
309242
327966
356027
199115
361916
7738
240559
297687
317614
8009
297434
346476
354839
318808
256943
293498
263734
248291
340682
308843
289315
289583
367186
279079
331393
324033
217071
325486
252730
334665
338586
320639
369395
323253
312648
195977
268331
239252
682
253385
262317
5654
304526
237936
259679
272261
253135
245644
318159
256532
286424
314747
302683
270695
343320
351439
315527
300334
252072
262037
281315
290241
327597
342412
277376
14449
5258
246177
276349
267435
363226
244233
276584
271606
258366
255481
282759
331259
282098
286043
235039
311079
308959
312243
304398
242923
227581
251545
204102
306625
343189
212495
211048
214210
326284
262710
296127
273595
273574
345288
265327
249601
232806
273440
367945
298875
275280
367052
322211
329553
259289
250762
9971
370303
340688
14187
246719
371875
188501
227429
273571
236498
338318
316980
351561
327198
